snapshot_index,time,magic_m2,final_train_nll,final_val_nll,final_kl,final_tv,steps_to_threshold,condition_id,architecture,n_sites,theta1,hidden_size,seed,snapshot_entropy
20,1.6666666666666665,0.6946048132357472,1.4466287124764625,1.4325324678082405,0.6066561333587025,0.31952656807619817,1.0,N6_th0.90_archindependent_h0_s11,independent,6,0.9,0,11,0.1466920072249304
40,3.333333333333333,0.6875138817577282,1.4173535885998958,1.3839559174698532,0.6040500115646241,0.31152803389733547,1.0,N6_th0.90_archindependent_h0_s11,independent,6,0.9,0,11,0.15340178745452748
60,5.0,0.7056368092665979,1.4817642864307943,1.3272902017487131,0.6177340269183933,0.32706135703380457,1.0,N6_th0.90_archindependent_h0_s11,independent,6,0.9,0,11,0.15730078821299825
0,0.0,0.7037775915870261,1.4542015596787463,1.405754762637518,0.6184648338423901,0.31991338153512394,1.0,N6_th0.90_archindependent_h0_s17,independent,6,0.9,0,17,0.16275004786805244
20,1.6666666666666665,0.6946048132357472,1.4115177801047776,1.4195844878996353,0.6067120803246793,0.31174240643277185,1.0,N6_th0.90_archindependent_h0_s17,independent,6,0.9,0,17,0.1466920072249304
40,3.333333333333333,0.6875138817577282,1.445910527169505,1.4751098948974095,0.6036138414045118,0.3181137583654389,1.0,N6_th0.90_archindependent_h0_s17,independent,6,0.9,0,17,0.15340178745452748
60,5.0,0.7056368092665979,1.5133509531952551,1.3833269529798833,0.6183714835450446,0.3345915712649783,1.0,N6_th0.90_archindependent_h0_s17,independent,6,0.9,0,17,0.15730078821299825
0,0.0,0.7037775915870261,1.3847579140926536,1.3944671714095693,0.6190963010948324,0.30320216139378586,1.0,N6_th0.90_archindependent_h0_s23,independent,6,0.9,0,23,0.16275004786805244
20,1.6666666666666665,0.6946048132357472,1.429133897855084,1.4106206397925871,0.6065490155651411,0.3146437908430605,1.0,N6_th0.90_archindependent_h0_s23,independent,6,0.9,0,23,0.1466920072249304
40,3.333333333333333,0.6875138817577282,1.4308842580097438,1.4054899951448618,0.6042063044259725,0.31506559907375375,1.0,N6_th0.90_archindependent_h0_s23,independent,6,0.9,0,23,0.15340178745452748
60,5.0,0.7056368092665979,1.4269464503304408,1.5207234716068934,0.6170280779064309,0.3137066577530693,1.0,N6_th0.90_archindependent_h0_s23,independent,6,0.9,0,23,0.15730078821299825
0,0.0,0.7037775915870323,0.8710972261428833,0.8904679417610168,0.07086426323450636,0.060997601356416166,5.0,N6_th1.80_archgru_h48_s11,gru,6,1.8,48,11,0.16275004786805217
20,1.6666666666666665,0.7017901105875906,0.8841889858245849,0.8842965364456177,0.05128192573989478,0.04654736283359712,6.0,N6_th1.80_archgru_h48_s11,gru,6,1.8,48,11,0.1348727247894502
40,3.333333333333333,0.6558629806305758,0.846400990486145,0.809201180934906,0.058947769892796126,0.051549749058389153,6.0,N6_th1.80_archgru_h48_s11,gru,6,1.8,48,11,0.14104311259274246
60,5.0,0.7175991335524854,0.9153900790214539,0.837396502494812,0.05552114175849124,0.05611557946166744,6.0,N6_th1.80_archgru_h48_s11,gru,6,1.8,48,11,0.15218154664307007
0,0.0,0.7037775915870323,0.8839505672454834,0.8638056516647339,0.05668672349283617,0.05627148944216276,6.0,N6_th1.80_archgru_h48_s17,gru,6,1.8,48,17,0.16275004786805217
20,1.6666666666666665,0.7017901105875906,0.9083223080635071,0.8774319291114807,0.07758751288197152,0.06638458310738121,6.0,N6_th1.80_archgru_h48_s17,gru,6,1.8,48,17,0.1348727247894502
40,3.333333333333333,0.6558629806305758,0.9039136290550231,0.9095088243484497,0.09508153839739782,0.08505025784054893,7.0,N6_th1.80_archgru_h48_s17,gru,6,1.8,48,17,0.14104311259274246
60,5.0,0.7175991335524854,0.9616699647903443,0.8653902411460876,0.08197096043832602,0.07331236971876168,6.0,N6_th1.80_archgru_h48_s17,gru,6,1.8,48,17,0.15218154664307007
0,0.0,0.7037775915870323,0.8653841519355774,0.8642099499702454,0.07287107263716229,0.06243112766789631,7.0,N6_th1.80_archgru_h48_s23,gru,6,1.8,48,23,0.16275004786805217
20,1.6666666666666665,0.7017901105875906,0.8936403894424438,0.8828436136245728,0.0642376142835028,0.059273976513290215,6.0,N6_th1.80_archgru_h48_s23,gru,6,1.8,48,23,0.1348727247894502
40,3.333333333333333,0.6558629806305758,0.8732347011566162,0.825337827205658,0.07342810028074563,0.06485318883445003,5.0,N6_th1.80_archgru_h48_s23,gru,6,1.8,48,23,0.14104311259274246
60,5.0,0.7175991335524854,0.9108087944984437,0.9787795543670654,0.07006552306761649,0.059541515592362176,6.0,N6_th1.80_archgru_h48_s23,gru,6,1.8,48,23,0.15218154664307007
0,0.0,0.7037775915870323,1.3791013908386232,1.4222431182861328,0.6017766190434761,0.29654546732253045,2.0,N6_th1.80_archrbm_h48_s11,rbm,6,1.8,48,11,0.16275004786805217
20,1.6666666666666665,0.7017901105875906,1.4259461641311646,1.427417278289795,0.5955487436689337,0.3078343509775525,2.0,N6_th1.80_archrbm_h48_s11,rbm,6,1.8,48,11,0.1348727247894502
40,3.333333333333333,0.6558629806305758,1.3556956481933593,1.3036816120147705,0.56483193954525,0.29072831394891674,2.0,N6_th1.80_archrbm_h48_s11,rbm,6,1.8,48,11,0.14104311259274246
60,5.0,0.7175991335524854,1.4723920822143555,1.351501703262329,0.6051768472340904,0.3176989100272205,2.0,N6_th1.80_archrbm_h48_s11,rbm,6,1.8,48,11,0.15218154664307007
0,0.0,0.7037775915870323,1.4367286443710328,1.389697790145874,0.601754623550815,0.3092898236649683,2.0,N6_th1.80_archrbm_h48_s17,rbm,6,1.8,48,17,0.16275004786805217
20,1.6666666666666665,0.7017901105875906,1.425318398475647,1.3711918592453003,0.5955011140938394,0.3106200738130358,2.0,N6_th1.80_archrbm_h48_s17,rbm,6,1.8,48,17,0.1348727247894502
40,3.333333333333333,0.6558629806305758,1.373062515258789,1.3876110315322876,0.5636041008058532,0.2945595522639821,2.0,N6_th1.80_archrbm_h48_s17,rbm,6,1.8,48,17,0.14104311259274246
60,5.0,0.7175991335524854,1.5002250099182128,1.3592259883880615,0.6054646797085936,0.32283136164081117,2.0,N6_th1.80_archrbm_h48_s17,rbm,6,1.8,48,17,0.15218154664307007
0,0.0,0.7037775915870323,1.3682365703582764,1.3758845329284668,0.602570399726027,0.29013557546372176,2.0,N6_th1.80_archrbm_h48_s23,rbm,6,1.8,48,23,0.16275004786805217
20,1.6666666666666665,0.7017901105875906,1.421595983505249,1.4069243669509888,0.5956538422645203,0.3084074911740533,2.0,N6_th1.80_archrbm_h48_s23,rbm,6,1.8,48,23,0.1348727247894502
40,3.333333333333333,0.6558629806305758,1.37353289604187,1.3058713674545288,0.5647427715656873,0.29338933666897177,2.0,N6_th1.80_archrbm_h48_s23,rbm,6,1.8,48,23,0.14104311259274246
60,5.0,0.7175991335524854,1.4412969589233398,1.5398119688034058,0.604870668319025,0.3101170037327161,2.0,N6_th1.80_archrbm_h48_s23,rbm,6,1.8,48,23,0.15218154664307007
0,0.0,0.7037775915870323,1.3951911277195899,1.4391669606918962,0.6185907726650799,0.3056908292552426,1.0,N6_th1.80_archindependent_h0_s11,independent,6,1.8,0,11,0.16275004786805217
20,1.6666666666666665,0.7017901105875906,1.4420464943419449,1.441453953900287,0.6113326941486319,0.3198970930307633,1.0,N6_th1.80_archindependent_h0_s11,independent,6,1.8,0,11,0.1348727247894502
40,3.333333333333333,0.6558629806305758,1.3715953971976358,1.318373110091163,0.5804376211787222,0.3010678098712266,1.0,N6_th1.80_archindependent_h0_s11,independent,6,1.8,0,11,0.14104311259274246
60,5.0,0.7175991335524854,1.4876971057600175,1.3674125696895103,0.621593556042997,0.3287251778446799,1.0,N6_th1.80_archindependent_h0_s11,independent,6,1.8,0,11,0.15218154664307007
0,0.0,0.7037775915870323,1.4542015596787463,1.405754762637518,0.6184648338423896,0.3199133815351239,1.0,N6_th1.80_archindependent_h0_s17,independent,6,1.8,0,17,0.16275004786805217
20,1.6666666666666665,0.7017901105875906,1.4408686072022219,1.38686840573903,0.6113734890584237,0.32044793883705136,1.0,N6_th1.80_archindependent_h0_s17,independent,6,1.8,0,17,0.1348727247894502
40,3.333333333333333,0.6558629806305758,1.3881487074487462,1.403511081459919,0.5793883105086102,0.3048979305767461,1.0,N6_th1.80_archindependent_h0_s17,independent,6,1.8,0,17,0.14104311259274246
60,5.0,0.7175991335524854,1.5161624180942328,1.3749190013279335,0.6219466492822396,0.3357367232961856,1.0,N6_th1.80_archindependent_h0_s17,independent,6,1.8,0,17,0.15218154664307007
0,0.0,0.7037775915870323,1.3847579140926536,1.3944671714095693,0.6190963010948318,0.30320216139378575,1.0,N6_th1.80_archindependent_h0_s23,independent,6,1.8,0,23,0.16275004786805217
20,1.6666666666666665,0.7017901105875906,1.4373788803651468,1.4209486617243476,0.6114497919867734,0.3183936342216352,1.0,N6_th1.80_archindependent_h0_s23,independent,6,1.8,0,23,0.1348727247894502
