snapshot_index,time,magic_m2,final_train_nll,final_val_nll,final_kl,final_tv,steps_to_threshold,condition_id,architecture,n_sites,theta1,hidden_size,seed,snapshot_entropy
10,2.0,1.7724566589726125,3.5453227806091308,3.444180727005005,1.4140335299750144,0.6432753208786467,6.0,N10_th1.20_archrbm_h32_s23,rbm,10,1.2,32,23,0.16891646165969787
0,0.0,1.784578957364741,3.3980594569652625,3.3964130252647835,1.4024492533156552,0.6327356989246113,1.0,N10_th1.20_archindependent_h0_s11,independent,10,1.2,0,11,0.2260498882626132
1,0.2,1.7836532216166736,3.42160057727185,3.34923412373513,1.3996737189163275,0.6362633109330802,1.0,N10_th1.20_archindependent_h0_s11,independent,10,1.2,0,11,0.22376514842040143
2,0.4,1.7800060487606304,3.460425128004033,3.335732085150954,1.3931085964503418,0.6423927355934596,1.0,N10_th1.20_archindependent_h0_s11,independent,10,1.2,0,11,0.21720164289777505
4,0.8,1.7585342144945768,3.492496289629011,3.3488867663557293,1.3786598890809936,0.647785648008387,1.0,N10_th1.20_archindependent_h0_s11,independent,10,1.2,0,11,0.19515772243152774
5,1.0,1.741850230539037,3.3445407431050307,3.472533829368108,1.376640071268011,0.6275526054992937,1.0,N10_th1.20_archindependent_h0_s11,independent,10,1.2,0,11,0.18276277401709265
7,1.4000000000000001,1.7182762645238645,3.4382323889050332,3.39905180648463,1.3969681289309617,0.6435881884108826,1.0,N10_th1.20_archindependent_h0_s11,independent,10,1.2,0,11,0.1643308635647229
8,1.6,1.7224390640208087,3.422969257753165,3.3002999257019794,1.4120347289969504,0.639825787791589,1.0,N10_th1.20_archindependent_h0_s11,independent,10,1.2,0,11,0.16121427338131145
10,2.0,1.7724566589726125,3.5979695349961185,3.6130644520639805,1.4466526321715725,0.6657776371558563,1.0,N10_th1.20_archindependent_h0_s11,independent,10,1.2,0,11,0.16891646165969787
0,0.0,1.784578957364741,3.362800571147931,3.448885663989566,1.4031132533487578,0.6277684987658336,1.0,N10_th1.20_archindependent_h0_s17,independent,10,1.2,0,17,0.2260498882626132
1,0.2,1.7836532216166736,3.498165765980214,3.531551480059179,1.399867613766601,0.6475890223904075,1.0,N10_th1.20_archindependent_h0_s17,independent,10,1.2,0,17,0.22376514842040143
2,0.4,1.7800060487606304,3.4818111593584367,3.451126697196327,1.3926681563464132,0.6453960412899046,1.0,N10_th1.20_archindependent_h0_s17,independent,10,1.2,0,17,0.21720164289777505
4,0.8,1.7585342144945768,3.438409408819826,3.2848192887733796,1.377831011322304,0.6404107192047639,1.0,N10_th1.20_archindependent_h0_s17,independent,10,1.2,0,17,0.19515772243152774
5,1.0,1.741850230539037,3.341545806391406,3.5830513691533428,1.3770936140810661,0.6270837334077222,1.0,N10_th1.20_archindependent_h0_s17,independent,10,1.2,0,17,0.18276277401709265
7,1.4000000000000001,1.7182762645238645,3.443578169746097,3.536211560817201,1.3955551145185325,0.6429046019133451,1.0,N10_th1.20_archindependent_h0_s17,independent,10,1.2,0,17,0.1643308635647229
8,1.6,1.7224390640208087,3.3421880458362265,3.31930994782712,1.4136440077279913,0.6288489765543963,1.0,N10_th1.20_archindependent_h0_s17,independent,10,1.2,0,17,0.16121427338131145
10,2.0,1.7724566589726125,3.5939799698257193,3.4899907253877656,1.4455657113312228,0.6634173036307709,1.0,N10_th1.20_archindependent_h0_s17,independent,10,1.2,0,17,0.16891646165969787
0,0.0,1.784578957364741,3.4318090638792182,3.300517113587185,1.40313687512293,0.6379005159273525,1.0,N10_th1.20_archindependent_h0_s23,independent,10,1.2,0,23,0.2260498882626132
1,0.2,1.7836532216166736,3.4571737972891152,3.384789265575086,1.399795825187016,0.6414705587556948,1.0,N10_th1.20_archindependent_h0_s23,independent,10,1.2,0,23,0.22376514842040143
2,0.4,1.7800060487606304,3.462686386347274,3.378944073428037,1.3938394365581053,0.6426777331628211,1.0,N10_th1.20_archindependent_h0_s23,independent,10,1.2,0,23,0.21720164289777505
4,0.8,1.7585342144945768,3.3509529766770947,3.4702589392406593,1.3783220069802262,0.6272389237678417,1.0,N10_th1.20_archindependent_h0_s23,independent,10,1.2,0,23,0.19515772243152774
5,1.0,1.741850230539037,3.3761289830479018,3.541996831385483,1.3777196412264747,0.6329118301192194,1.0,N10_th1.20_archindependent_h0_s23,independent,10,1.2,0,23,0.18276277401709265
7,1.4000000000000001,1.7182762645238645,3.3698402708941075,3.498834663461651,1.3953197773960195,0.6325606218558817,1.0,N10_th1.20_archindependent_h0_s23,independent,10,1.2,0,23,0.1643308635647229
8,1.6,1.7224390640208087,3.427882450680307,3.5135145876774323,1.413800538943662,0.6408444287096887,1.0,N10_th1.20_archindependent_h0_s23,independent,10,1.2,0,23,0.16121427338131145
