run_id,condition_id,architecture,n_sites,theta1,hidden_size,seed,n_snapshots,pearson_magic_vs_val_nll,pearson_p_magic_vs_val_nll,spearman_magic_vs_val_nll,spearman_p_magic_vs_val_nll,pearson_entropy_vs_val_nll,pearson_p_entropy_vs_val_nll,pearson_magic_vs_val_nll_partial_entropy,pearson_p_magic_vs_val_nll_partial_entropy,pearson_magic_vs_kl,pearson_p_magic_vs_kl,pearson_magic_vs_tv,pearson_p_magic_vs_tv,pearson_magic_vs_val_nll_ci_low,pearson_magic_vs_val_nll_ci_high,pearson_entropy_vs_val_nll_ci_low,pearson_entropy_vs_val_nll_ci_high,pearson_magic_vs_val_nll_partial_entropy_ci_low,pearson_magic_vs_val_nll_partial_entropy_ci_high,pearson_magic_vs_kl_ci_low,pearson_magic_vs_kl_ci_high,pearson_magic_vs_tv_ci_low,pearson_magic_vs_tv_ci_high,perm_p_magic_vs_val_nll,perm_p_entropy_vs_val_nll,perm_p_magic_vs_val_nll_partial_entropy,perm_p_magic_vs_kl,perm_p_magic_vs_tv,null_random_label_r_magic_vs_val_nll,null_shuffled_time_r_magic_vs_val_nll,condition_runtime_s
25,N6_th1.60_archgru_h48_s13,gru,6,1.6,48,13,5,0.9582255832698648,0.010184957697848777,0.8999999999999998,0.03738607346849874,0.385847796465802,0.5212012653049182,0.9673389782288533,0.007050815145364422,-0.5133806801657764,0.3763145033210761,-0.6024319225231715,0.28228267374080257,0.8605276197790171,1.0,-0.9867409192543839,0.8960801990557395,0.9572339665562208,1.0,-1.0,0.9999999999999999,-1.0,1.0,0.046511627906976744,0.5681063122923588,0.06976744186046512,0.4053156146179402,0.31561461794019935,-0.09015147503169216,0.06658373398114803,7.844041652046144
26,N6_th1.60_archgru_h48_s17,gru,6,1.6,48,17,5,0.8861576786734924,0.04531383406743331,0.8999999999999998,0.03738607346849874,0.1276461744280855,0.8379182771163655,0.9829375273942433,0.0026685918741322376,-0.9284601847762255,0.02272162941034464,-0.5632069165593758,0.3228603324697916,0.6669153215528906,1.0,-0.9689222497429999,0.9999999999999999,0.9784724278473474,1.0,-1.0,-0.8075667146854973,-1.0,0.6231326234310864,0.059800664451827246,0.8305647840531561,0.046511627906976744,0.023255813953488372,0.3089700996677741,0.006274511818143244,0.010731078542904657,7.809751864988357
27,N6_th1.60_archgru_h48_s19,gru,6,1.6,48,19,5,0.8901063657235612,0.043003229740785874,0.7999999999999999,0.10408803866182788,0.7155385721031796,0.17414445849112248,0.8530222631934529,0.0661297691507454,-0.7199711053290547,0.17021480326386396,-0.7712407696726596,0.12673820860114424,-0.9999999999999998,1.0,-0.02203259915420359,0.9999999999999997,-0.9999999999999999,1.0,-1.0,0.9999999999999999,-1.0,-0.05556377506794985,0.09966777408637874,0.18272425249169436,0.1461794019933555,0.18604651162790697,0.12624584717607973,0.07356949094636493,0.13529704727919206,7.782889001071453
28,N6_th1.60_archgru_h48_s23,gru,6,1.6,48,23,5,0.8548232069264778,0.06493647752653557,0.8999999999999998,0.03738607346849874,0.1611856814949336,0.7956641774125828,0.9277183422716876,0.023073337007937754,-0.7830936496081529,0.11724153556298386,0.20390964704475126,0.7421847350454519,0.6636199613395427,1.0,-0.9999999999999998,1.0,-0.9999999999999999,1.0,-1.0,-0.2556208945327162,-1.0,1.0,0.04318936877076412,0.7873754152823921,0.036544850498338874,0.1362126245847176,0.6910299003322259,-0.09453616302412142,-0.0019448026621286321,7.790032112039626
29,N6_th1.60_archgru_h48_s29,gru,6,1.6,48,29,5,0.9040879031689874,0.03513946232067362,0.9999999999999999,1.4042654220543672e-24,0.2626466991293871,0.6694734433513805,0.941239321298723,0.016947228294472115,-0.4215106680999751,0.4796611707758829,-0.6412979127711078,0.24353568360993533,0.7404627318143463,1.0,-0.7558077778035105,1.0,0.9274854177694912,1.0,-0.9999999999999999,1.0,-1.0,0.9999999999999999,0.08637873754152824,0.6411960132890365,0.08305647840531562,0.4053156146179402,0.26245847176079734,0.05232461505964783,0.12780396085906698,7.795359835028648
30,N6_th1.60_archgru_h48_s31,gru,6,1.6,48,31,5,0.9005732471472254,0.037068358173924586,0.7,0.1881204043741873,0.45029928305656214,0.44667385233638157,0.8752796194840684,0.05187328005577034,-0.8254243267570731,0.08523083819544663,0.1561571475277518,0.8019855879208697,0.6800630710298926,1.0,-0.6600546720318986,1.0,-1.0,1.0,-1.0,-0.5268071498676444,-1.0,1.0,0.03322259136212625,0.4883720930232558,0.10631229235880399,0.04318936877076412,0.7375415282392026,0.002760532850969352,-0.01566281484166565,7.812321349978447
31,N6_th1.60_archgru_h48_s37,gru,6,1.6,48,37,5,0.7817383574659866,0.11831617018691165,0.7999999999999999,0.10408803866182788,-0.0059131401333424255,0.9924712000235195,0.9373936068879934,0.01862691235956439,0.12047942968131427,0.8469727436865516,0.24510241176126069,0.6910793480971964,0.3214962360221958,1.0,-1.0,0.9125405230022393,-1.0,1.0,-1.0,1.0,-0.9999999999999999,1.0,0.07641196013289037,0.9933554817275747,0.009966777408637873,0.9136212624584718,0.6212624584717608,-0.10727266007499961,0.007297972388517419,7.823433029931039
32,N6_th2.00_archgru_h48_s11,gru,6,2.0,48,11,5,0.864074090217395,0.058915316378426744,0.8999999999999998,0.03738607346849874,0.18427859301299143,0.7667040114023445,0.9736463136322061,0.0051153063612904325,-0.28320025200596205,0.6442978736109535,-0.36171062580923613,0.5497051757241533,0.5885613029972382,1.0,-1.0,0.9999999999999999,0.9457025202778355,1.0,-1.0,0.9999999999999999,-1.0,0.5251514207219237,0.06312292358803986,0.8039867109634552,0.03986710963455149,0.5913621262458472,0.47840531561461797,-0.005162458549197391,-0.019021118458772635,7.8242967401165515
33,N6_th2.00_archgru_h48_s13,gru,6,2.0,48,13,5,0.9440117802733865,0.01576876011040041,0.8999999999999998,0.03738607346849874,0.4965186345254886,0.3948454146604,0.9344766430664171,0.019934848505936905,-0.5455187897890386,0.3416036756619806,-0.6270011132398221,0.2576102916967724,0.7584387890396286,1.0,-0.9840753830658467,0.9999999999999997,0.8984092979471272,1.0,-1.0,0.9999999999999999,-1.0,0.9999999999999999,0.06312292358803986,0.4584717607973422,0.12624584717607973,0.34551495016611294,0.2857142857142857,-0.09569045683247515,0.073923626668694,7.791919437004253
34,N6_th2.00_archgru_h48_s17,gru,6,2.0,48,17,5,0.8703509042995563,0.05493595610649331,0.8999999999999998,0.03738607346849874,0.25978384036425467,0.6729919909981747,0.9372200865741727,0.01870390862656344,-0.8198222515414226,0.08928639395348781,-0.4361837359576578,0.46278420990845687,0.6380498585186241,1.0,-0.9839625076842785,0.9999999999999999,0.9160674436265717,1.0,-1.0,-0.5185635866026298,-1.0,0.945326768658894,0.0664451827242525,0.6578073089700996,0.132890365448505,0.026578073089700997,0.4750830564784053,-0.0028575476121967813,0.014904262259063335,7.808047316037118
