run_id,condition_id,architecture,n_sites,theta1,hidden_size,seed,n_snapshots,pearson_magic_vs_val_nll,pearson_p_magic_vs_val_nll,spearman_magic_vs_val_nll,spearman_p_magic_vs_val_nll,pearson_entropy_vs_val_nll,pearson_p_entropy_vs_val_nll,pearson_magic_vs_val_nll_partial_entropy,pearson_p_magic_vs_val_nll_partial_entropy,pearson_magic_vs_kl,pearson_p_magic_vs_kl,pearson_magic_vs_tv,pearson_p_magic_vs_tv,pearson_magic_vs_val_nll_ci_low,pearson_magic_vs_val_nll_ci_high,pearson_entropy_vs_val_nll_ci_low,pearson_entropy_vs_val_nll_ci_high,pearson_magic_vs_val_nll_partial_entropy_ci_low,pearson_magic_vs_val_nll_partial_entropy_ci_high,pearson_magic_vs_kl_ci_low,pearson_magic_vs_kl_ci_high,pearson_magic_vs_tv_ci_low,pearson_magic_vs_tv_ci_high,perm_p_magic_vs_val_nll,perm_p_entropy_vs_val_nll,perm_p_magic_vs_val_nll_partial_entropy,perm_p_magic_vs_kl,perm_p_magic_vs_tv,null_random_label_r_magic_vs_val_nll,null_shuffled_time_r_magic_vs_val_nll,condition_runtime_s
24,N8_th0.00_archrbm_h48_s11,rbm,8,0.0,48,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.312606613151729
25,N8_th0.00_archrbm_h48_s17,rbm,8,0.0,48,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.335162614006549
26,N8_th0.00_archrbm_h48_s23,rbm,8,0.0,48,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.347625135909766
27,N8_th0.00_archrbm_h48_s29,rbm,8,0.0,48,29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.449431254062802
28,N8_th0.80_archrbm_h48_s11,rbm,8,0.8,48,11,6,0.8236645241161494,0.04389979480079675,0.8285714285714287,0.04156268221574334,0.6022523904788717,0.20584227679035005,0.7656581406644947,0.07593958923999443,0.9849387794276223,0.0003385523013077499,0.7431034110347069,0.09051673080422803,0.3703691993811712,0.9990226743338599,-0.6279498681072282,0.9995490609554175,-1.0,1.0,0.961086218070892,0.999252229996906,-0.3853023437871829,0.9965193728565701,0.0033222591362126247,0.2026578073089701,0.06312292358803986,0.006644518272425249,0.07641196013289037,0.005703670807303524,0.14030589208349264,8.14631268195808
29,N8_th0.80_archrbm_h48_s17,rbm,8,0.8,48,17,6,0.30543379633380535,0.5560962349880471,0.2571428571428572,0.6227871720116618,0.8360757526761476,0.038104321045557964,-0.1880636080760637,0.721230297272762,0.9834512171087912,0.00040852727959998287,0.775802325574954,0.06976229292534973,-0.4787834162354428,0.8806860926682956,-0.07794602364653334,0.9776483294397793,-1.0,1.0,0.9420003767036531,0.9999992007023231,-0.5376042279811116,0.9999606488172418,0.5348837209302325,0.026578073089700997,0.7807308970099668,0.009966777408637873,0.07641196013289037,-0.029731260822764748,-0.048483464570951415,8.112544008065015
30,N8_th0.80_archrbm_h48_s23,rbm,8,0.8,48,23,6,0.5519636501338804,0.2561362159687933,0.4285714285714286,0.3965014577259474,0.6146924846986358,0.19409108271204037,0.3752312099708819,0.46356917347324356,0.9868375861666773,0.0002587335184546815,0.8863243417716608,0.018648765657238987,-0.664226532646877,0.9795048355798738,-0.33499162543634614,0.999998879901776,-1.0,1.0,0.9484173366459775,0.9999055047025229,0.24829510588905995,0.9976038098054224,0.2591362126245847,0.19269102990033224,0.53156146179402,0.006644518272425249,0.019933554817275746,-0.036583669053247066,0.0762744919889408,8.130214523989707
31,N8_th0.80_archrbm_h48_s29,rbm,8,0.8,48,29,6,0.7949174237185614,0.05877552464193138,0.7142857142857143,0.1107871720116617,0.7610873054403855,0.07880043166145359,0.7601695942376882,0.07938057788235389,0.9838056958765123,0.0003912597065164945,0.9023188616194937,0.013846389783775961,0.25144790656393323,0.9975243372887748,0.008283012987936465,0.9849481643546111,-0.9999999999999999,1.0,0.9556214789808447,0.9996753170956477,0.5793551317639244,0.9999832774108693,0.04983388704318937,0.08637873754152824,0.15946843853820597,0.006644518272425249,0.013289036544850499,0.016809696985201093,0.03707826830127277,8.244213877012953
32,N8_th1.20_archrbm_h48_s11,rbm,8,1.2,48,11,6,0.8598369508589727,0.02809172128699681,0.942857142857143,0.004804664723032055,0.8183551124895219,0.04649562345295418,0.7526739022448686,0.08419080468304248,0.9854681329435796,0.00031522835554178376,0.8959461471165683,0.015677500288150667,0.48861868135458814,0.9990322957902203,-0.989737427537713,0.9866672230673319,-1.0,1.0,0.8900926028858933,0.9999121575958314,-2.6627331224479753e-05,0.9910614301255359,0.0033222591362126247,0.026578073089700997,0.1461794019933555,0.013289036544850499,0.023255813953488372,0.022501785028456393,0.0732090350704354,8.105428385082632
33,N8_th1.20_archrbm_h48_s17,rbm,8,1.2,48,17,6,0.7230573793566183,0.10442545881632309,0.7142857142857143,0.1107871720116617,0.8930453712236952,0.016547196277375633,0.420864246858064,0.40597678031556833,0.9865243628785911,0.00027116565443161965,0.8824988290801412,0.019898646314546704,-0.088399516686526,0.9953430563920627,0.6649266197438255,0.9965891594304281,-1.0,1.0,0.9422098104035365,0.999884391853534,-0.6818629913598331,0.9999141884517322,0.07641196013289037,0.019933554817275746,0.43521594684385384,0.016611295681063124,0.023255813953488372,0.04359422185704394,-0.02733108658236895,8.112845670199022
34,N8_th1.20_archrbm_h48_s23,rbm,8,1.2,48,23,6,0.7309364544270261,0.09885333387316342,0.6571428571428573,0.15617492711370237,0.7671114259531416,0.0750400328491133,0.47842427365844364,0.33711680423021906,0.9841961717262004,0.00037266789227884486,0.8862924365273341,0.018659029132733863,-0.5542937946225664,0.9838479473512993,-0.18652801682378878,0.9991789499393074,-1.0,1.0,0.8134158442514337,0.9999393386229704,0.08974378930256632,0.9946255433465409,0.11295681063122924,0.10963455149501661,0.3853820598006645,0.006644518272425249,0.03986710963455149,-0.036309584904816034,0.04666511623905242,8.136747434036806
