snapshot_index,time,magic_m2,final_train_nll,final_val_nll,final_kl,final_tv,steps_to_threshold,condition_id,architecture,n_sites,theta1,hidden_size,seed,snapshot_entropy
18,1.2,0.9554189620941527,1.9132093429565429,1.9230756759643555,0.775465141825851,0.4231924086175213,3.0,N6_th1.20_archrbm_h48_s29,rbm,6,1.2,48,29,0.17341892145885193
36,2.4,1.0230536561426282,2.043491153717041,2.1140427589416504,0.824809188512086,0.45317080437727886,3.0,N6_th1.20_archrbm_h48_s29,rbm,6,1.2,48,29,0.18904834460047573
54,3.6,0.9656155401069135,1.8939801931381226,1.869367003440857,0.783295382582028,0.41407588612331825,3.0,N6_th1.20_archrbm_h48_s29,rbm,6,1.2,48,29,0.21276342565497544
72,4.8,0.9679527930471643,1.883107295036316,1.8206572532653809,0.775654368613502,0.4159926027147894,3.0,N6_th1.20_archrbm_h48_s29,rbm,6,1.2,48,29,0.18893110055759413
90,6.0,1.0422330166096039,2.0650019454956055,2.065333127975464,0.8435460473778562,0.45572418557632965,3.0,N6_th1.20_archrbm_h48_s29,rbm,6,1.2,48,29,0.1845064499608188
0,0.0,1.008490162027261,1.965206699371338,1.9557725191116333,0.8172169465099214,0.4305538610393258,3.0,N6_th1.60_archrbm_h48_s11,rbm,6,1.6,48,11,0.22807231345757015
18,1.2,0.9350737064600487,1.8483563709259032,1.9074664115905762,0.7731771672418414,0.41046903805971596,3.0,N6_th1.60_archrbm_h48_s11,rbm,6,1.6,48,11,0.15669435686493144
36,2.4,1.0444684152380752,2.093739833831787,2.073132038116455,0.8532205626274983,0.46512510741156715,3.0,N6_th1.60_archrbm_h48_s11,rbm,6,1.6,48,11,0.18582664395060175
54,3.6,0.9385068540605364,1.851981611251831,1.7710516452789307,0.7579528000022904,0.4071533671222078,3.0,N6_th1.60_archrbm_h48_s11,rbm,6,1.6,48,11,0.20205603716938028
72,4.8,0.9662531731704318,1.8558898735046387,1.9115843772888184,0.7724647542456078,0.4140610166149829,3.0,N6_th1.60_archrbm_h48_s11,rbm,6,1.6,48,11,0.1885127597239631
90,6.0,1.0545633371986742,2.149354114532471,2.1352856159210205,0.8697495724687205,0.4812987604079617,3.0,N6_th1.60_archrbm_h48_s11,rbm,6,1.6,48,11,0.182102309255429
0,0.0,1.008490162027261,1.9721355438232422,1.8779973983764648,0.8168105081184411,0.43251621090959436,3.0,N6_th1.60_archrbm_h48_s17,rbm,6,1.6,48,17,0.22807231345757015
18,1.2,0.9350737064600487,1.891071834564209,1.8908350467681885,0.7733373856224319,0.425325688963994,3.0,N6_th1.60_archrbm_h48_s17,rbm,6,1.6,48,17,0.15669435686493144
36,2.4,1.0444684152380752,2.1312029695510866,2.125953197479248,0.8532732745187315,0.4737648677951975,3.0,N6_th1.60_archrbm_h48_s17,rbm,6,1.6,48,17,0.18582664395060175
54,3.6,0.9385068540605364,1.869102153778076,1.7646431922912598,0.7578155916388761,0.40723119243411293,3.0,N6_th1.60_archrbm_h48_s17,rbm,6,1.6,48,17,0.20205603716938028
72,4.8,0.9662531731704318,1.8708007621765137,1.9513250589370728,0.773739350961553,0.4175799967420519,3.0,N6_th1.60_archrbm_h48_s17,rbm,6,1.6,48,17,0.1885127597239631
90,6.0,1.0545633371986742,2.187536611557007,2.1442089080810547,0.8697557320344381,0.4830338341374536,3.0,N6_th1.60_archrbm_h48_s17,rbm,6,1.6,48,17,0.182102309255429
0,0.0,1.008490162027261,1.9268141984939575,1.9687368869781494,0.8176554821763046,0.4195002382249102,3.0,N6_th1.60_archrbm_h48_s23,rbm,6,1.6,48,23,0.22807231345757015
18,1.2,0.9350737064600487,1.8509184741973876,1.8584636449813843,0.7727884389862152,0.4104988955744486,3.0,N6_th1.60_archrbm_h48_s23,rbm,6,1.6,48,23,0.15669435686493144
36,2.4,1.0444684152380752,2.123057622909546,2.0781915187835693,0.8533252641833668,0.47153788786325007,3.0,N6_th1.60_archrbm_h48_s23,rbm,6,1.6,48,23,0.18582664395060175
54,3.6,0.9385068540605364,1.8262726879119873,1.9211721420288086,0.7579638294806729,0.40132711115770053,3.0,N6_th1.60_archrbm_h48_s23,rbm,6,1.6,48,23,0.20205603716938028
72,4.8,0.9662531731704318,1.8570947885513305,2.0246801376342773,0.771926373654596,0.4142520912381999,3.0,N6_th1.60_archrbm_h48_s23,rbm,6,1.6,48,23,0.1885127597239631
90,6.0,1.0545633371986742,2.133582592010498,2.2502760887145996,0.8690596457899258,0.4751245560358748,3.0,N6_th1.60_archrbm_h48_s23,rbm,6,1.6,48,23,0.182102309255429
0,0.0,1.008490162027261,2.0394365692138674,1.960665225982666,0.8174653315756517,0.4469736926548338,3.0,N6_th1.60_archrbm_h48_s29,rbm,6,1.6,48,29,0.22807231345757015
18,1.2,0.9350737064600487,1.8892456197738647,1.914600133895874,0.7727744223630354,0.42178324624165925,3.0,N6_th1.60_archrbm_h48_s29,rbm,6,1.6,48,29,0.15669435686493144
36,2.4,1.0444684152380752,2.1163572692871093,2.169034957885742,0.8533443212320654,0.4701564475114574,3.0,N6_th1.60_archrbm_h48_s29,rbm,6,1.6,48,29,0.18582664395060175
54,3.6,0.9385068540605364,1.8475097370147706,1.797782301902771,0.7578276858847164,0.40408939665708704,3.0,N6_th1.60_archrbm_h48_s29,rbm,6,1.6,48,29,0.20205603716938028
72,4.8,0.9662531731704318,1.8833632755279541,1.8371862173080444,0.7720885731947399,0.41764827868069027,3.0,N6_th1.60_archrbm_h48_s29,rbm,6,1.6,48,29,0.1885127597239631
90,6.0,1.0545633371986742,2.141781644821167,2.110231637954712,0.86921479629205,0.4743236200813308,3.0,N6_th1.60_archrbm_h48_s29,rbm,6,1.6,48,29,0.182102309255429
0,0.0,1.0084901620272682,1.965206699371338,1.9557725191116333,0.8172169465099208,0.4305538610393257,3.0,N6_th2.00_archrbm_h48_s11,rbm,6,2.0,48,11,0.2280723134575696
18,1.2,0.9146007288323208,1.8557812261581421,1.8728280067443848,0.7754894488278444,0.4149139453870787,3.0,N6_th2.00_archrbm_h48_s11,rbm,6,2.0,48,11,0.1408822623690095
36,2.4,1.063163937015629,2.2102321434020995,2.152642250061035,0.8913463338820158,0.4938885867890963,3.0,N6_th2.00_archrbm_h48_s11,rbm,6,2.0,48,11,0.1867823748063163
54,3.6,0.9125087825727354,1.8145646858215332,1.7211326360702515,0.7304194017951231,0.39800897229927457,3.0,N6_th2.00_archrbm_h48_s11,rbm,6,2.0,48,11,0.19290423191568273
72,4.8,0.9751011728178831,1.8640378189086915,1.9018312692642212,0.7726553241846812,0.415213440508294,3.0,N6_th2.00_archrbm_h48_s11,rbm,6,2.0,48,11,0.19579093751309315
90,6.0,1.0523714152575945,2.190255813598633,2.173095941543579,0.8824441343648028,0.4903368043258144,3.0,N6_th2.00_archrbm_h48_s11,rbm,6,2.0,48,11,0.1881153305116463
